"filename","smiles","carbonyl_low_specificty","carbonyl_carbon","carbonyl_nitrogen","carbonyl_oxygen","acyl_halide","aldehyde","anhydride","amide","amidinium","carbamate","carbamic_ester","carbamic_acid","carbonic_ester","carboxylic_acid","ketone"
"CC1CCC1C_trans-12-dimethylcyclobutane","CC1CCC1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCC1_methylcyclobutane","CC1CCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC(C)C1_1R3S-13-dimethylcyclohexane","CC1CCCC(C)C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC(C)C1_1S3S-13-dimethylcyclohexane","CC1CCCC(C)C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC(O)C1_cis-3-methylcyclohexanol","CC1CCCC(O)C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC(O)C1_trans-3-methylcyclohexanol","CC1CCCC(O)C1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC1(C)C_112-trimethylcyclopentane","CC1CCCC1(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC1C_1R2R-12-dimethylcyclopentane","CC1CCCC1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCC1C_1R2S-12-dimethylcyclopentane","CC1CCCC1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCCC1C_1R2S-12-dimethylcyclohexane","CC1CCCCC1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCCC1C_1S2S-12-dimethylcyclohexane","CC1CCCCC1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCCC1O_cis-2-methylcyclohexanol","CC1CCCCC1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCCC1O_trans-2-methylcyclohexanol","CC1CCCCC1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCCC1_methylcyclohexane","CC1CCCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCO1_2-methyltetrahydrofuran","CC1CCCO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCOC1_3-methyloxane","CC1CCCOC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CCCS1_2-methylthiacyclopentane","CC1CCCS1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CN1_propyleneimine-trans","CC1CN1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CO1_12-propylene-oxide","CC1CO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1CO1_methyloxirane","CC1CO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1COC(=O)O1_4R-4-methyl-13-dioxolan-2-one","CC1COC(=O)O1","True","False","False","True","False","False","False","False","False","False","False","False","True","False","False"
"CC1COC(=O)O1_4S-4-methyl-13-dioxolan-2-one","CC1COC(=O)O1","True","False","False","True","False","False","False","False","False","False","False","False","True","False","False"
"CC1CSC1_3-methylthiethane","CC1CSC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1OC(C)OC(C)O1_paraldehyde","CC1OC(C)OC(C)O1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1OC(O)C(O)C(O)C1O_l-fucose","CC1OC(O)C(O)C(O)C1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC1OCCO1_2-methyl-13-dioxolane","CC1OCCO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)C(C)(C)C_2E-344-trimethylpent-2-ene","CC=C(C)C(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)C(C)(C)C_2Z-344-trimethylpent-2-ene","CC=C(C)C(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)C(C)CC_2Z-34-dimethylhex-2-ene","CC=C(C)C(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)C(C)C_2E-34-dimethylpent-2-ene","CC=C(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)C(C)C_2Z-34-dimethylpent-2-ene","CC=C(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CC(C)C_2Z-35-dimethylhex-2-ene","CC=C(C)CC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CCCC_2E-3-methylhept-2-ene","CC=C(C)CCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CCCC_2Z-3-methylhept-2-ene","CC=C(C)CCCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CCC_2E-3-methylhex-2-ene","CC=C(C)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CCC_2Z-3-methylhex-2-ene","CC=C(C)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CC_E-3-methylpent-2-ene","CC=C(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)CC_Z-3-methylpent-2-ene","CC=C(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(C)C_2-methylbut-2-ene","CC=C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(CC)C(C)C_2E-3-ethyl-4-methylpent-2-ene","CC=C(CC)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(CC)C(C)C_2Z-3-ethyl-4-methylpent-2-ene","CC=C(CC)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(CC)CCC_2E-3-ethylhex-2-ene","CC=C(CC)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(CC)CCC_2Z-3-ethylhex-2-ene","CC=C(CC)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(CC)CC_3-ethylpent-2-ene","CC=C(CC)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C(F)F_11-difluoropropene","CC=C(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C1CC2C=CC1C2_5-ethylidene-2-norbornene","CC=C1CC2C=CC1C2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C=C(C)C_2-methyl-23-pentadiene","CC=C=C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C=CCC_23-hexadiene","CC=C=CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=C=CC_23-pentadiene","CC=C=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CBr_1E-1-bromo-1-propene","CC=CBr","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CBr_1Z-1-bromo-1-propene","CC=CBr","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC#N_2E-2-butenenitrile","CC=CC#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC#N_2Z-2-butenenitrile","CC=CC#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(=O)O_cis-crotonic-acid","CC=CC(=O)O","True","True","False","True","False","False","False","False","False","False","False","False","False","True","False"
"CC=CC(=O)O_trans-crotonic-acid","CC=CC(=O)O","True","True","False","True","False","False","False","False","False","False","False","False","False","True","False"
"CC=CC(C)(C)CC_2E-44-dimethylhex-2-ene","CC=CC(C)(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)(C)C_2E-44-dimethylpent-2-ene","CC=CC(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)(C)C_2Z-44-dimethylpent-2-ene","CC=CC(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)C(C)C_2E-45-dimethylhex-2-ene","CC=CC(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)C(C)C_2Z-45-dimethylhex-2-ene","CC=CC(C)C(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)CCC_2E-4-methylhept-2-ene","CC=CC(C)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)CCC_2Z-4-methylhept-2-ene","CC=CC(C)CCC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)CC_2E-4-methylhex-2-ene","CC=CC(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)CC_2Z-4-methylhex-2-ene","CC=CC(C)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)C_E-4-methylpent-2-ene","CC=CC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(C)C_Z-4-methylpent-2-ene","CC=CC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(CC)CC_2E-4-ethylhex-2-ene","CC=CC(CC)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC(CC)CC_2Z-4-ethylhex-2-ene","CC=CC(CC)CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC=CC_2E4E-hexa-24-diene","CC=CC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC=CC_2Z4E-hexa-24-diene","CC=CC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"CC=CC=CC_2Z4Z-hexa-24-diene","CC=CC=CC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
